student_id,academic_year,grade_level,class,subject,factor_1,factor_2,factor_3,gpa
S071,2024-2025,11,11B2,English,8.6;8.2,8.5,8.8,8.6
S071,2024-2025,11,11B2,Physics,9.9;9.7,9.7,8.5,9.21
S071,2024-2025,11,11B2,Chemistry,8.3;9.8,9.7,8.6,9.04
S071,2024-2025,11,11B2,Biology,8.9;9.5,8.4,9.5,9.1
S071,2024-2025,11,11B2,History,8.3;9.0,8.1,8.8,8.56
S071,2024-2025,11,11B2,Geography,9.6;9.4,9.9,9.8,9.74
S071,2025-2026,12,12C1,Math,8.4;8.1,8.6,9.9,9.06
S071,2025-2026,12,12C1,Literature,8.8;8.1,9.8,8.6,8.9
S071,2025-2026,12,12C1,English,8.3;9.1,9.8,9.3,9.27
S071,2025-2026,12,12C1,Physics,9.4;8.4,9.5,9.3,9.24
S071,2025-2026,12,12C1,Chemistry,8.5;8.2,9.1,9.9,9.23
S071,2025-2026,12,12C1,Biology,8.9;9.4,8.9,9.8,9.36
S071,2025-2026,12,12C1,History,8.4;9.9,8.7,9.8,9.3
S071,2025-2026,12,12C1,Geography,9.1;9.5,8.7,9.0,9.0
S072,2023-2024,10,10A2,Math,6.4;6.8,6.4,7.6,6.97
S072,2023-2024,10,10A2,Literature,8.4;6.3,7.6,7.1,7.31
S072,2023-2024,10,10A2,English,7.8;6.4,6.3,7.5,7.04
S072,2023-2024,10,10A2,Physics,7.3;6.0,7.9,7.2,7.24
S072,2023-2024,10,10A2,Chemistry,6.6;5.5,7.4,7.6,7.1
S072,2023-2024,10,10A2,Biology,5.9;5.7,5.3,5.6,5.57
S072,2023-2024,10,10A2,History,5.8;7.8,5.4,5.1,5.67
S072,2023-2024,10,10A2,Geography,8.2;7.2,6.2,8.4,7.57
S072,2024-2025,11,11B2,Math,8.4;6.4,7.8,8.1,7.81
S072,2024-2025,11,11B2,Literature,7.0;8.5,5.7,8.1,7.31
S072,2024-2025,11,11B2,English,6.9;5.6,6.8,7.4,6.9
S072,2024-2025,11,11B2,Physics,7.4;5.7,5.7,6.0,6.07
S072,2024-2025,11,11B2,Chemistry,8.1;8.5,5.3,5.1,6.07
S072,2024-2025,11,11B2,Biology,8.0;6.3,5.6,6.9,6.6
S072,2024-2025,11,11B2,History,5.9;7.4,7.8,5.0,6.27
S072,2024-2025,11,11B2,Geography,6.3;7.6,6.3,5.6,6.19
S072,2025-2026,12,12C1,Math,6.8;6.8,7.8,6.1,6.79
S072,2025-2026,12,12C1,Literature,8.1;8.1,5.1,7.9,7.16
S072,2025-2026,12,12C1,English,8.2;6.0,5.3,5.8,6.03
S072,2025-2026,12,12C1,Physics,8.4;6.3,7.3,7.6,7.44
S072,2025-2026,12,12C1,Chemistry,5.5;6.1,5.7,6.3,5.99
S072,2025-2026,12,12C1,Biology,6.4;6.1,5.0,7.8,6.56
S072,2025-2026,12,12C1,History,6.2;5.9,7.3,5.4,6.13
S072,2025-2026,12,12C1,Geography,5.7;7.4,7.0,6.4,6.61
S073,2023-2024,10,10A1,Math,9.7;8.2,9.9,8.8,9.16
S073,2023-2024,10,10A1,Literature,9.8;8.4,9.9,9.8,9.63
S073,2023-2024,10,10A1,English,9.4;8.6,8.2,8.8,8.69
S073,2023-2024,10,10A1,Physics,8.7;9.7,9.7,9.6,9.51
S073,2023-2024,10,10A1,Chemistry,9.0;9.8,9.4,8.8,9.14
S073,2023-2024,10,10A1,Biology,9.9;8.3,9.9,9.2,9.37
S073,2023-2024,10,10A1,History,10.0;9.2,8.2,9.8,9.29
S073,2023-2024,10,10A1,Geography,9.1;9.9,8.1,9.7,9.19
S073,2024-2025,11,11B2,Math,8.1;8.5,9.1,8.7,8.7
S073,2024-2025,11,11B2,Literature,9.1;9.3,8.4,9.0,8.89
S073,2024-2025,11,11B2,English,9.5;9.4,9.7,9.9,9.71
S073,2024-2025,11,11B2,Physics,9.5;8.5,9.3,9.8,9.43
S073,2024-2025,11,11B2,Chemistry,10.0;9.9,9.3,9.1,9.4
S073,2024-2025,11,11B2,Biology,8.1;8.5,8.9,9.1,8.81
S073,2024-2025,11,11B2,History,9.6;9.0,8.5,9.9,9.33
S073,2024-2025,11,11B2,Geography,9.5;9.5,9.7,8.8,9.26
S073,2025-2026,12,12C1,Math,8.2;9.5,8.0,9.6,8.93
S073,2025-2026,12,12C1,Literature,8.7;9.7,8.0,9.8,9.11
S073,2025-2026,12,12C1,English,9.8;8.8,8.2,9.5,9.07
S073,2025-2026,12,12C1,Physics,9.9;9.0,9.5,9.1,9.31
S073,2025-2026,12,12C1,Chemistry,8.2;8.7,9.4,8.5,8.74
S073,2025-2026,12,12C1,Biology,9.0;10.0,9.2,9.2,9.29
S073,2025-2026,12,12C1,History,8.2;10.0,8.5,8.9,8.84
S073,2025-2026,12,12C1,Geography,8.4;8.4,9.5,9.3,9.1
S074,2023-2024,10,10A2,Math,6.9;6.2,6.5,5.1,5.91
S074,2023-2024,10,10A2,Literature,5.8;6.8,5.4,7.9,6.73
S074,2023-2024,10,10A2,English,8.4;5.9,6.8,6.6,6.81
S074,2023-2024,10,10A2,Physics,8.4;5.9,7.2,5.0,6.24
S074,2023-2024,10,10A2,Chemistry,6.6;7.6,6.9,5.5,6.36
S074,2023-2024,10,10A2,Biology,5.8;5.7,7.4,5.9,6.29
S074,2023-2024,10,10A2,History,6.4;7.2,7.0,5.4,6.26
S074,2023-2024,10,10A2,Geography,7.6;5.6,6.2,5.6,6.06
S074,2024-2025,11,11B1,Math,7.5;6.7,5.6,8.2,7.14
S074,2024-2025,11,11B1,Literature,7.8;6.7,7.4,7.0,7.19
S074,2024-2025,11,11B1,English,7.6;7.8,6.5,7.2,7.14
S074,2024-2025,11,11B1,Physics,6.1;7.7,6.4,6.4,6.54
S074,2024-2025,11,11B1,Chemistry,7.6;7.7,7.2,6.4,6.99
S074,2024-2025,11,11B1,Biology,7.4;7.8,7.4,7.9,7.67
S074,2024-2025,11,11B1,History,8.3;7.6,7.9,8.1,8.0
S074,2024-2025,11,11B1,Geography,8.3;6.1,6.7,7.3,7.1
S074,2025-2026,12,12C1,Math,6.5;5.9,6.0,6.5,6.27
S074,2025-2026,12,12C1,Literature,8.4;6.8,5.4,7.8,7.06
S074,2025-2026,12,12C1,English,7.7;8.0,7.9,6.5,7.29
S074,2025-2026,12,12C1,Physics,6.2;6.1,5.2,7.6,6.5
S074,2025-2026,12,12C1,Chemistry,6.6;7.5,5.9,7.8,7.04
S074,2025-2026,12,12C1,Biology,7.4;7.9,6.9,6.1,6.77
S074,2025-2026,12,12C1,History,7.3;6.7,6.6,6.2,6.54
S074,2025-2026,12,12C1,Geography,8.2;7.3,6.7,5.9,6.66
S075,2023-2024,10,10A2,Math,7.2;6.8,5.2,6.1,6.1
S075,2023-2024,10,10A2,Literature,8.2;6.5,7.0,8.2,7.61
S075,2023-2024,10,10A2,English,7.9;6.7,5.2,6.1,6.19
S075,2023-2024,10,10A2,Physics,7.5;8.1,7.5,5.3,6.64
S075,2023-2024,10,10A2,Chemistry,5.9;8.4,5.2,6.2,6.19
S075,2023-2024,10,10A2,Biology,6.5;6.0,7.3,5.5,6.23
S075,2023-2024,10,10A2,History,7.6;8.1,7.0,5.2,6.47
S075,2023-2024,10,10A2,Geography,8.1;6.8,7.0,6.2,6.79
S075,2024-2025,11,11B1,Math,8.3;8.4,6.2,5.9,6.69
S075,2024-2025,11,11B1,Literature,8.1;6.5,7.1,5.8,6.6
S075,2024-2025,11,11B1,English,7.0;6.6,5.8,7.4,6.77
S075,2024-2025,11,11B1,Physics,6.1;7.6,7.5,5.6,6.5
S075,2024-2025,11,11B1,Chemistry,7.8;6.2,6.7,5.7,6.36
S075,2024-2025,11,11B1,Biology,6.8;7.1,7.2,8.2,7.56
S075,2024-2025,11,11B1,History,6.2;6.8,5.8,5.3,5.79
S075,2024-2025,11,11B1,Geography,5.7;6.9,6.8,6.5,6.53
S075,2025-2026,12,12C1,Math,6.6;7.6,7.4,7.2,7.23
S075,2025-2026,12,12C1,Literature,6.0;6.5,5.5,6.2,6.01
S075,2025-2026,12,12C1,English,7.1;7.1,6.3,6.1,6.44
S075,2025-2026,12,12C1,Physics,7.8;5.6,5.2,7.7,6.7
S075,2025-2026,12,12C1,Chemistry,8.3;7.3,5.6,6.8,6.74
S075,2025-2026,12,12C1,Biology,7.2;7.3,6.4,8.3,7.46
S075,2025-2026,12,12C1,History,8.3;5.9,5.6,8.2,7.14
S075,2025-2026,12,12C1,Geography,6.7;5.6,6.5,5.7,6.06
S076,2023-2024,10,10A2,Math,6.1;6.6,5.5,8.0,6.81
S076,2023-2024,10,10A2,Literature,7.6;5.8,5.8,7.8,6.91
S076,2023-2024,10,10A2,English,6.6;7.4,7.8,7.5,7.44
S076,2023-2024,10,10A2,Physics,6.8;7.7,6.0,8.4,7.39
S076,2023-2024,10,10A2,Chemistry,7.8;6.7,7.5,5.8,6.7
S076,2023-2024,10,10A2,Biology,8.2;6.0,7.4,5.3,6.41
S076,2023-2024,10,10A2,History,8.3;6.7,6.7,7.2,7.14
S076,2023-2024,10,10A2,Geography,6.7;6.8,7.7,8.1,7.6
S076,2024-2025,11,11B1,Math,6.0;8.2,5.1,8.1,6.96
S076,2024-2025,11,11B1,Literature,8.1;6.8,7.9,6.3,7.09
S076,2024-2025,11,11B1,English,7.8;5.5,5.4,5.0,5.59
S076,2024-2025,11,11B1,Physics,6.5;5.7,6.2,6.0,6.09
S076,2024-2025,11,11B1,Chemistry,7.2;6.4,7.8,5.1,6.36
S076,2024-2025,11,11B1,Biology,6.0;7.6,6.0,7.1,6.7
S076,2024-2025,11,11B1,History,8.1;5.7,7.3,6.7,6.93
S076,2024-2025,11,11B1,Geography,7.9;6.2,6.3,7.3,6.94
S076,2025-2026,12,12C1,Math,7.9;5.8,5.5,5.5,5.89
S076,2025-2026,12,12C1,Literature,8.1;7.7,6.5,6.6,6.94
S076,2025-2026,12,12C1,English,8.2;7.9,6.5,8.1,7.63
S076,2025-2026,12,12C1,Physics,6.3;5.7,6.2,8.0,6.91
S076,2025-2026,12,12C1,Chemistry,7.8;5.7,6.2,6.8,6.61
S076,2025-2026,12,12C1,Biology,6.4;7.7,7.3,7.3,7.23
S076,2025-2026,12,12C1,History,8.4;8.0,6.1,8.2,7.6
S076,2025-2026,12,12C1,Geography,5.9;6.3,6.4,6.4,6.31
S077,2023-2024,10,10A1,Math,6.9;5.9,5.8,5.9,6.01
S077,2023-2024,10,10A1,Literature,8.3;7.4,5.6,7.8,7.19
S077,2023-2024,10,10A1,English,6.5;6.6,7.8,8.1,7.57
S077,2023-2024,10,10A1,Physics,7.6;8.3,7.4,5.1,6.57
S077,2023-2024,10,10A1,Chemistry,6.2;5.7,5.6,8.5,6.94
S077,2023-2024,10,10A1,Biology,7.9;7.6,6.5,5.3,6.34
S077,2023-2024,10,10A1,History,7.1;6.4,5.1,6.4,6.13
S077,2023-2024,10,10A1,Geography,6.7;6.8,5.6,7.7,6.83
S077,2024-2025,11,11B2,Math,6.8;8.4,6.3,6.6,6.8
S077,2024-2025,11,11B2,Literature,6.5;6.5,7.0,6.3,6.56
S077,2024-2025,11,11B2,English,7.6;5.6,5.4,7.9,6.81
S077,2024-2025,11,11B2,Physics,7.4;8.3,5.9,5.6,6.33
S077,2024-2025,11,11B2,Chemistry,7.2;8.3,6.1,6.7,6.83
S077,2024-2025,11,11B2,Biology,6.0;5.7,5.3,7.5,6.4
S077,2024-2025,11,11B2,History,6.8;7.7,6.1,7.9,7.2
S077,2024-2025,11,11B2,Geography,6.1;6.1,6.1,5.2,5.71
S077,2025-2026,12,12C1,Math,7.9;5.6,7.9,6.7,7.06
S077,2025-2026,12,12C1,Literature,7.3;7.0,7.2,7.4,7.27
S077,2025-2026,12,12C1,English,7.6;8.4,6.6,6.0,6.74
S077,2025-2026,12,12C1,Physics,7.2;7.6,6.1,6.9,6.81
S077,2025-2026,12,12C1,Chemistry,8.1;7.7,7.6,5.8,6.91
S077,2025-2026,12,12C1,Biology,6.2;6.6,6.4,8.0,7.09
S077,2025-2026,12,12C1,History,5.9;6.3,7.0,8.1,7.21
S077,2025-2026,12,12C1,Geography,5.6;7.4,6.9,6.5,6.61
S078,2023-2024,10,10A1,Math,8.0;6.0,6.1,6.0,6.31
S078,2023-2024,10,10A1,Literature,8.0;6.2,7.4,6.8,7.06
S078,2023-2024,10,10A1,English,6.9;8.0,7.7,7.5,7.54
S078,2023-2024,10,10A1,Physics,7.0;7.6,7.6,7.9,7.64
S078,2023-2024,10,10A1,Chemistry,6.7;7.2,7.4,6.2,6.76
S078,2023-2024,10,10A1,Biology,7.6;6.6,7.9,7.3,7.41
S078,2023-2024,10,10A1,History,6.0;5.7,7.1,6.6,6.53
S078,2023-2024,10,10A1,Geography,7.4;7.2,7.8,7.3,7.44
S078,2024-2025,11,11B2,Math,6.1;8.3,6.5,8.4,7.51
S078,2024-2025,11,11B2,Literature,7.6;8.4,7.0,7.6,7.54
S078,2024-2025,11,11B2,English,7.7;6.4,7.9,6.4,7.01
S078,2024-2025,11,11B2,Physics,8.0;7.6,5.4,5.4,6.09
S078,2024-2025,11,11B2,Chemistry,7.8;7.6,6.2,6.9,6.93
S078,2024-2025,11,11B2,Biology,7.7;8.4,6.9,5.7,6.71
S078,2024-2025,11,11B2,History,7.2;5.6,7.9,6.8,7.0
S078,2024-2025,11,11B2,Geography,6.0;5.6,5.4,8.0,6.63
S078,2025-2026,12,12C1,Math,5.6;8.3,8.0,6.9,7.23
S078,2025-2026,12,12C1,Literature,7.0;6.7,5.7,7.3,6.71
S078,2025-2026,12,12C1,English,7.2;6.8,7.8,8.4,7.83
S078,2025-2026,12,12C1,Physics,6.1;6.4,6.0,8.3,7.06
S078,2025-2026,12,12C1,Chemistry,6.3;5.6,6.7,6.5,6.4
S078,2025-2026,12,12C1,Biology,6.0;6.8,5.3,8.3,6.9
S078,2025-2026,12,12C1,History,6.6;7.6,6.7,7.5,7.16
S078,2025-2026,12,12C1,Geography,6.3;7.1,6.1,8.1,7.13
S079,2023-2024,10,10A2,Math,5.6;7.0,7.5,8.1,7.41
S079,2023-2024,10,10A2,Literature,7.0;6.0,7.0,7.6,7.11
S079,2023-2024,10,10A2,English,5.7;5.6,5.9,6.1,5.91
S079,2023-2024,10,10A2,Physics,7.5;8.3,5.1,6.1,6.33
S079,2023-2024,10,10A2,Chemistry,7.8;7.8,5.2,5.4,6.03
S079,2023-2024,10,10A2,Biology,8.3;7.1,5.8,5.1,6.04
S079,2023-2024,10,10A2,History,8.2;7.0,7.4,6.6,7.11
S079,2023-2024,10,10A2,Geography,5.5;6.5,7.6,8.4,7.49
S079,2024-2025,11,11B2,Math,6.5;6.0,6.0,7.0,6.5
S079,2024-2025,11,11B2,Literature,6.1;8.5,6.1,7.5,7.04
S079,2024-2025,11,11B2,English,6.6;5.7,7.7,7.2,7.04
S079,2024-2025,11,11B2,Physics,8.1;5.8,7.8,6.8,7.13
S079,2024-2025,11,11B2,Chemistry,7.5;6.6,5.8,6.1,6.29
S079,2024-2025,11,11B2,Biology,8.5;5.6,6.9,7.3,7.11
S079,2024-2025,11,11B2,History,6.7;6.0,6.1,7.2,6.64
S079,2024-2025,11,11B2,Geography,6.3;6.6,7.3,7.3,7.06
S079,2025-2026,12,12C1,Math,8.0;6.5,6.6,6.1,6.57
S079,2025-2026,12,12C1,Literature,5.6;7.4,5.5,5.4,5.74
S079,2025-2026,12,12C1,English,5.7;7.4,6.8,6.3,6.51
S079,2025-2026,12,12C1,Physics,5.9;6.4,7.9,6.1,6.63
S079,2025-2026,12,12C1,Chemistry,7.5;6.4,5.5,5.4,5.87
S079,2025-2026,12,12C1,Biology,6.1;8.1,7.2,5.1,6.27
S079,2025-2026,12,12C1,History,8.0;8.1,6.5,5.7,6.6
S079,2025-2026,12,12C1,Geography,6.8;8.3,7.9,5.5,6.77
S080,2023-2024,10,10A2,Math,7.5;7.1,7.1,7.6,7.37
S080,2023-2024,10,10A2,Literature,5.9;7.7,6.9,5.4,6.23
S080,2023-2024,10,10A2,English,7.7;7.8,7.2,6.1,6.89
S080,2023-2024,10,10A2,Physics,7.2;7.2,7.8,7.0,7.29
S080,2023-2024,10,10A2,Chemistry,6.3;6.5,6.7,7.5,6.96
S080,2023-2024,10,10A2,Biology,5.7;8.3,6.9,5.1,6.16
S080,2023-2024,10,10A2,History,6.2;7.7,5.3,7.6,6.76
S080,2023-2024,10,10A2,Geography,6.5;5.6,6.4,8.1,7.03
S080,2024-2025,11,11B1,Math,8.1;8.4,7.2,5.4,6.73
S080,2024-2025,11,11B1,Literature,7.7;6.2,5.6,7.8,6.93
S080,2024-2025,11,11B1,English,5.9;5.7,5.6,8.0,6.69
S080,2024-2025,11,11B1,Physics,6.3;8.4,5.8,8.3,7.31
S080,2024-2025,11,11B1,Chemistry,6.7;6.3,6.7,8.1,7.24
S080,2024-2025,11,11B1,Biology,6.7;6.7,6.1,6.3,6.36
S080,2024-2025,11,11B1,History,6.1;7.3,6.7,7.1,6.87
S080,2024-2025,11,11B1,Geography,6.3;6.0,7.5,7.0,6.9
S080,2025-2026,12,12C1,Math,7.0;7.4,7.2,5.2,6.34
S080,2025-2026,12,12C1,Literature,7.7;7.1,7.5,5.9,6.79
S080,2025-2026,12,12C1,English,6.2;6.1,6.3,5.9,6.09
S080,2025-2026,12,12C1,Physics,6.1;7.8,5.9,7.5,6.89
S080,2025-2026,12,12C1,Chemistry,7.6;6.0,5.7,6.4,6.31
S080,2025-2026,12,12C1,Biology,6.0;8.5,7.6,5.7,6.69
S080,2025-2026,12,12C1,History,7.3;8.1,7.2,7.6,7.51
S080,2025-2026,12,12C1,Geography,8.5;7.5,5.6,5.7,6.33
S081,2023-2024,10,10A1,Math,7.9;6.3,6.5,6.3,6.59
S081,2023-2024,10,10A1,Literature,7.8;8.5,5.5,7.3,7.03
S081,2023-2024,10,10A1,English,7.4;7.4,7.7,7.1,7.36
S081,2023-2024,10,10A1,Physics,6.0;8.0,7.4,6.1,6.73
S081,2023-2024,10,10A1,Chemistry,6.1;6.9,7.7,6.0,6.63
S081,2023-2024,10,10A1,Biology,5.8;5.5,7.2,8.0,7.1
S081,2023-2024,10,10A1,History,6.5;7.1,6.2,6.8,6.63
S081,2023-2024,10,10A1,Geography,5.7;8.1,5.4,6.7,6.39
S081,2024-2025,11,11B1,Math,6.0;7.8,7.1,7.0,7.0
S081,2024-2025,11,11B1,Literature,6.8;5.8,6.6,8.4,7.29
S081,2024-2025,11,11B1,English,5.9;6.5,6.2,6.3,6.24
S081,2024-2025,11,11B1,Physics,7.0;7.1,5.5,8.1,7.06
S081,2024-2025,11,11B1,Chemistry,7.7;6.0,6.0,5.0,5.81
S081,2024-2025,11,11B1,Biology,6.8;8.4,5.9,5.2,6.09
S081,2024-2025,11,11B1,History,8.4;8.2,7.5,8.2,8.03
S081,2024-2025,11,11B1,Geography,7.1;6.1,5.2,7.9,6.76
S081,2025-2026,12,12C1,Math,6.7;6.5,6.3,5.1,5.87
S081,2025-2026,12,12C1,Literature,7.3;6.1,6.9,6.9,6.84
S081,2025-2026,12,12C1,English,6.7;6.7,5.2,5.7,5.84
S081,2025-2026,12,12C1,Physics,7.8;8.3,5.5,7.9,7.26
S081,2025-2026,12,12C1,Chemistry,6.8;6.6,6.2,5.1,5.87
S081,2025-2026,12,12C1,Biology,6.9;7.1,7.2,5.1,6.24
S081,2025-2026,12,12C1,History,7.8;7.4,7.2,8.0,7.66
S081,2025-2026,12,12C1,Geography,6.5;7.6,6.5,8.2,7.39
S082,2023-2024,10,10A2,Math,6.7;6.1,7.7,6.6,6.86
S082,2023-2024,10,10A2,Literature,7.5;8.4,5.0,6.6,6.53
S082,2023-2024,10,10A2,English,6.6;6.7,5.2,8.3,6.94
S082,2023-2024,10,10A2,Physics,6.5;7.4,6.6,7.8,7.21
S082,2023-2024,10,10A2,Chemistry,6.0;7.3,6.7,7.7,7.11
S082,2023-2024,10,10A2,Biology,7.3;6.1,6.8,5.5,6.21
S082,2023-2024,10,10A2,History,6.7;6.2,6.4,6.8,6.59
S082,2023-2024,10,10A2,Geography,7.3;7.7,6.7,5.1,6.24
S082,2024-2025,11,11B2,Math,6.5;7.5,5.9,5.5,6.04
S082,2024-2025,11,11B2,Literature,6.3;6.0,7.6,7.8,7.27
S082,2024-2025,11,11B2,English,6.3;7.4,6.0,6.8,6.59
S082,2024-2025,11,11B2,Physics,7.2;5.9,5.3,5.3,5.66
S082,2024-2025,11,11B2,Chemistry,8.0;6.8,7.0,6.2,6.77
S082,2024-2025,11,11B2,Biology,6.8;7.5,7.4,7.3,7.29
S082,2024-2025,11,11B2,History,6.9;7.7,7.9,6.4,7.09
S082,2024-2025,11,11B2,Geography,5.7;6.1,6.4,7.2,6.6
S082,2025-2026,12,12C1,Math,8.2;6.5,6.4,6.6,6.76
S082,2025-2026,12,12C1,Literature,7.6;5.6,5.8,8.3,7.1
S082,2025-2026,12,12C1,English,6.4;7.3,6.2,5.7,6.17
S082,2025-2026,12,12C1,Physics,8.4;6.9,5.1,5.1,5.83
S082,2025-2026,12,12C1,Chemistry,7.9;8.5,7.9,8.0,8.03
S082,2025-2026,12,12C1,Biology,6.2;7.8,6.2,5.2,6.0
S082,2025-2026,12,12C1,History,7.8;8.0,5.8,5.5,6.27
S082,2025-2026,12,12C1,Geography,7.6;5.8,5.0,6.5,6.13
S083,2023-2024,10,10A1,Math,7.0;6.0,6.9,6.1,6.44
S083,2023-2024,10,10A1,Literature,6.3;8.1,7.2,7.9,7.5
S083,2023-2024,10,10A1,English,7.7;6.5,6.9,7.8,7.34
S083,2023-2024,10,10A1,Physics,6.3;6.9,6.5,7.9,7.13
S083,2023-2024,10,10A1,Chemistry,7.5;6.7,7.0,7.7,7.33
S083,2023-2024,10,10A1,Biology,5.8;6.6,6.4,6.1,6.21
S083,2023-2024,10,10A1,History,6.2;7.5,6.6,5.2,6.07
S083,2023-2024,10,10A1,Geography,5.9;6.8,6.2,8.5,7.23
S083,2024-2025,11,11B2,Math,7.4;7.8,8.0,8.2,7.97
S083,2024-2025,11,11B2,Literature,6.3;6.5,7.8,5.1,6.24
S083,2024-2025,11,11B2,English,7.6;6.3,6.1,5.5,6.09
S083,2024-2025,11,11B2,Physics,6.6;5.9,5.5,5.9,5.89
S083,2024-2025,11,11B2,Chemistry,7.4;6.4,5.8,7.6,6.89
S083,2024-2025,11,11B2,Biology,7.7;8.4,5.0,7.6,6.99
S083,2024-2025,11,11B2,History,8.3;6.8,6.1,6.6,6.73
S083,2024-2025,11,11B2,Geography,7.4;5.5,6.4,5.6,6.07
S083,2025-2026,12,12C1,Math,7.2;6.0,5.2,8.2,6.89
S083,2025-2026,12,12C1,Literature,7.8;8.0,6.2,6.4,6.77
S083,2025-2026,12,12C1,English,8.2;7.4,6.3,7.8,7.37
S083,2025-2026,12,12C1,Physics,6.5;7.8,5.7,5.7,6.11
S083,2025-2026,12,12C1,Chemistry,7.4;8.4,7.0,6.1,6.87
S083,2025-2026,12,12C1,Biology,5.8;6.4,5.8,6.0,5.97
S083,2025-2026,12,12C1,History,7.7;7.1,7.5,7.4,7.43
S083,2025-2026,12,12C1,Geography,6.3;7.5,5.3,8.1,6.96
S084,2023-2024,10,10A1,Math,7.0;7.0,6.8,5.9,6.47
S084,2023-2024,10,10A1,Literature,6.1;5.6,5.0,7.3,6.23
S084,2023-2024,10,10A1,English,6.7;5.9,6.2,5.8,6.06
S084,2023-2024,10,10A1,Physics,7.5;5.8,7.6,6.3,6.77
S084,2023-2024,10,10A1,Chemistry,6.2;5.5,5.6,5.9,5.8
S084,2023-2024,10,10A1,Biology,8.0;5.7,7.1,6.4,6.73
S084,2023-2024,10,10A1,History,7.6;7.3,7.6,8.0,7.73
S084,2023-2024,10,10A1,Geography,7.2;6.0,7.9,6.9,7.1
S084,2024-2025,11,11B1,Math,7.8;6.8,6.7,5.5,6.36
S084,2024-2025,11,11B1,Literature,7.6;6.4,7.4,8.3,7.67
S084,2024-2025,11,11B1,English,6.1;7.9,7.6,8.0,7.6
S084,2024-2025,11,11B1,Physics,7.4;5.7,5.9,5.9,6.09
S084,2024-2025,11,11B1,Chemistry,7.1;6.3,6.0,6.3,6.33
S084,2024-2025,11,11B1,Biology,7.7;8.3,5.6,6.1,6.5
S084,2024-2025,11,11B1,History,8.4;5.8,6.3,8.3,7.39
S084,2024-2025,11,11B1,Geography,6.8;8.3,7.3,8.1,7.71
S084,2025-2026,12,12C1,Math,6.0;7.3,7.2,5.4,6.27
S084,2025-2026,12,12C1,Literature,7.0;6.3,6.9,6.1,6.49
S084,2025-2026,12,12C1,English,5.7;6.7,6.1,5.9,6.04
S084,2025-2026,12,12C1,Physics,5.5;6.7,5.7,8.1,6.84
S084,2025-2026,12,12C1,Chemistry,7.3;6.3,5.3,5.2,5.69
S084,2025-2026,12,12C1,Biology,7.4;8.3,7.3,6.0,6.9
S084,2025-2026,12,12C1,History,7.1;8.0,5.1,7.6,6.87
S084,2025-2026,12,12C1,Geography,8.3;7.8,7.7,8.0,7.93
S085,2023-2024,10,10A2,Math,8.4;6.2,6.8,7.8,7.37
S085,2023-2024,10,10A2,Literature,7.1;7.0,7.7,8.0,7.64
S085,2023-2024,10,10A2,English,6.6;8.1,7.1,7.5,7.34
S085,2023-2024,10,10A2,Physics,6.8;6.4,5.0,8.0,6.74
S085,2023-2024,10,10A2,Chemistry,7.0;6.9,5.2,8.1,6.94
S085,2023-2024,10,10A2,Biology,5.8;5.8,5.3,8.2,6.69
S085,2023-2024,10,10A2,History,7.1;7.2,7.9,8.1,7.77
S085,2023-2024,10,10A2,Geography,7.5;8.5,6.1,7.2,7.11
S085,2024-2025,11,11B1,Math,7.9;5.8,7.2,7.9,7.4
S085,2024-2025,11,11B1,Literature,7.6;8.0,7.9,8.4,8.09
S085,2024-2025,11,11B1,English,8.1;6.6,7.3,5.3,6.46
S085,2024-2025,11,11B1,Physics,8.2;6.8,7.2,8.3,7.76
S085,2024-2025,11,11B1,Chemistry,6.5;6.3,7.7,7.7,7.33
S085,2024-2025,11,11B1,Biology,7.1;5.7,5.4,6.0,5.94
S085,2024-2025,11,11B1,History,7.2;6.5,6.2,6.0,6.3
S085,2024-2025,11,11B1,Geography,6.9;7.8,6.5,5.9,6.49
S085,2025-2026,12,12C1,Math,7.7;8.2,6.5,6.9,7.09
S085,2025-2026,12,12C1,Literature,8.3;8.4,6.7,6.4,7.04
S085,2025-2026,12,12C1,English,7.9;7.1,5.9,8.0,7.26
S085,2025-2026,12,12C1,Physics,6.0;6.2,6.0,6.3,6.16
S085,2025-2026,12,12C1,Chemistry,8.2;6.2,5.1,5.9,6.04
S085,2025-2026,12,12C1,Biology,7.9;6.2,7.7,8.4,7.81
S085,2025-2026,12,12C1,History,6.3;8.3,5.6,6.0,6.26
S085,2025-2026,12,12C1,Geography,6.9;7.3,7.7,8.0,7.66
S086,2023-2024,10,10A1,Math,7.8;7.3,8.0,5.4,6.76
S086,2023-2024,10,10A1,Literature,5.9;5.8,7.7,8.0,7.3
S086,2023-2024,10,10A1,English,5.9;6.0,7.8,5.2,6.16
S086,2023-2024,10,10A1,Physics,5.7;8.2,7.8,7.5,7.43
S086,2023-2024,10,10A1,Chemistry,6.3;5.8,5.9,6.4,6.16
S086,2023-2024,10,10A1,Biology,7.9;7.9,7.3,7.7,7.64
S086,2023-2024,10,10A1,History,8.4;8.1,6.2,6.6,6.96
S086,2023-2024,10,10A1,Geography,5.6;6.2,7.1,7.7,7.01
S086,2024-2025,11,11B2,Math,8.4;8.4,5.0,7.6,7.09
S086,2024-2025,11,11B2,Literature,7.2;6.5,6.7,5.9,6.4
S086,2024-2025,11,11B2,English,8.3;7.5,6.9,8.4,7.83
